gcid                 end                  start                valid                duration             blocknum            
311                  26529100000.0        26525240000.0        0.015625             3860000.0            625                 
312                  26531260000.0        26529100000.0        0.01171875           2160000.0            4048                
313                  26531480000.0        26529100000.0        0.015625             2380000.0            166                 
314                  26531480000.0        26529100000.0        0.015625             2380000.0            637                 
315                  26531480000.0        26529100000.0        0.015625             2380000.0            1627                
316                  26531480000.0        26529100000.0        0.015625             2380000.0            3323                
317                  26531480000.0        26529100000.0        0.015625             2380000.0            2212                
318                  26531480000.0        26529100000.0        0.015625             2380000.0            1232                
319                  26532960000.0        26529100000.0        0.015625             3860000.0            2856                
320                  26535340000.0        26532960000.0        0.015625             2380000.0            174                 
321                  26535340000.0        26532960000.0        0.015625             2380000.0            689                 
322                  26535340000.0        26532960000.0        0.015625             2380000.0            1248                
323                  26535340000.0        26532960000.0        0.015625             2380000.0            3327                
324                  26535340000.0        26532960000.0        0.015625             2380000.0            3673                
325                  26535340000.0        26532960000.0        0.015625             2380000.0            1685                
326                  26535340000.0        26532960000.0        0.015625             2380000.0            2218                
327                  26535340000.0        26532960000.0        0.015625             2380000.0            2867                
328                  26537720000.0        26535340000.0        0.015625             2380000.0            176                 
329                  26537720000.0        26535340000.0        0.015625             2380000.0            728                 
330                  26537720000.0        26535340000.0        0.015625             2380000.0            1258                
331                  26537720000.0        26535340000.0        0.015625             2380000.0            2224                
332                  26537720000.0        26535340000.0        0.015625             2380000.0            2870                
333                  26537720000.0        26535340000.0        0.015625             2380000.0            3683                
334                  26537720000.0        26535340000.0        0.015625             2380000.0            1691                
335                  26537720000.0        26535340000.0        0.015625             2380000.0            3340                
336                  26540100000.0        26537720000.0        0.015625             2380000.0            184                 
337                  26540100000.0        26537720000.0        0.015625             2380000.0            757                 
338                  26540100000.0        26537720000.0        0.015625             2380000.0            1700                
339                  26540100000.0        26537720000.0        0.015625             2380000.0            2226                
340                  26540100000.0        26537720000.0        0.015625             2380000.0            2874                
341                  26540100000.0        26537720000.0        0.015625             2380000.0            3363                
342                  26540100000.0        26537720000.0        0.015625             2380000.0            3712                
343                  26540100000.0        26537720000.0        0.015625             2380000.0            1265                
344                  26542480000.0        26540100000.0        0.015625             2380000.0            190                 
345                  26542480000.0        26540100000.0        0.015625             2380000.0            768                 
346                  26542480000.0        26540100000.0        0.015625             2380000.0            1709                
347                  26542480000.0        26540100000.0        0.015625             2380000.0            2888                
348                  26542480000.0        26540100000.0        0.015625             2380000.0            3367                
349                  26542480000.0        26540100000.0        0.015625             2380000.0            2278                
350                  26542480000.0        26540100000.0        0.015625             2380000.0            1290                
351                  26542480000.0        26540100000.0        0.015625             2380000.0            3752                
352                  26544860000.0        26542480000.0        0.015625             2380000.0            193                 
353                  26544860000.0        26542480000.0        0.015625             2380000.0            1303                
354                  26544860000.0        26542480000.0        0.015625             2380000.0            1711                
355                  26544860000.0        26542480000.0        0.015625             2380000.0            3389                
356                  26544860000.0        26542480000.0        0.015625             2380000.0            2299                
